Tweets,AuthorID,label,data_type
Twin Dropped! @lilbaby4PF https://t.co/kOBPDziKHp,50811932,7,val
So excited for these to come out! 💪🏾 @adidasHoops https://t.co/JWjgkq2TDT,50811932,7,train
My Red Blend was made to be shared with friends &amp; family! https://t.co/47xBcHieBe,50811932,7,train
crazy comeback @Phillies,50811932,7,train
https://t.co/NKASEhxgPm,50811932,7,train
I know I’m late but congrats to the @Phillies on making the play offs. Go crazy!,50811932,7,train
🔐 https://t.co/aComhicf19 https://t.co/fO66JU0bsC,50811932,7,val
@GeraldineUdo mine too lol,50811932,7,train
😂 https://t.co/wOgGZGruKA,50811932,7,val
@DaPhilsLovePho @JHardenWines love!,50811932,7,train
@DinanJoe @JHardenWines good to hear!,50811932,7,train
@PeytonSmith35 @JHardenWines 🔥 enjoy!,50811932,7,train
@Rwms86 @JHardenWines Yessir 💪🏾,50811932,7,train
Who’s tried my Cab &amp; Red Blend? Let me know what you think! @JHardenWines https://t.co/FaZgO1Vx4I,50811932,7,train
year 14 let’s get it! healthy season to all the guys…,50811932,7,train
tweet that! 😤,50811932,7,val
love bro! I’ll be back https://t.co/dGkF3ZzPsk,50811932,7,train
miss you bro https://t.co/moHu4JctNE,50811932,7,train
First Eagles game was lit! keep ballin bro @bigplay24slay https://t.co/ckxN6m3k3C,50811932,7,train
Pay that man!,50811932,7,train
https://t.co/emxGrP17mI,50811932,7,val
Rise &amp; Grind!,50811932,7,train
"Rick &amp; Marni all year, on some fur shit. https://t.co/KEy7V9UeY1",50811932,7,train
Hell of a night! https://t.co/XjfIEHCCJj,50811932,7,train
Fashion Week! You know where to find me @saks https://t.co/X5MFVYhZo3,50811932,7,val
💪🏾 https://t.co/09iWnC5ZZf,50811932,7,train
she still the 🎾 🐐!,50811932,7,train
appreciate y’all supporting my @JHardenWines ! 🤞🏾,50811932,7,train
https://t.co/pcASq6Nz9y,50811932,7,train
Celebrating my 33rd birthday with a glass! LFG my @jhardenwines is finally on sale. Get it now on @vivino Link in bio! 🎈🍷 https://t.co/EyO3qbD4hk,50811932,7,train
it’s a long story I been busy working https://t.co/s67ob6x5Cm,50811932,7,train
"Can’t wait for y’all to try my Cab it’s so rich, smooth and full bodied. Dropping on my birthday August 26th @vivino @JHardenWines https://t.co/hI00uEDeMX",50811932,7,train
"Houston! We’re @ U of H for my backpack give away. Pull up! 3204 Cullen Blvd Houston, TX 77204 https://t.co/DLnEc0r4Ra",50811932,7,train
"Unfortunately, due to inclement weather the grocery giveaway is canceled. I got enough food for thousands. Click the link below to see where you can pick up boxes. Much ❤️ Houston. https://t.co/ZsOCwG3YUf",50811932,7,train
My @JHardenWines is dropping so soon. You ready? Dropping on @vivino on August 26th on my birthday. For more info check out https://t.co/u4QS8JPITr https://t.co/cDSf2yulrM,50811932,7,train
Christmas in the garden!,50811932,7,val
rise &amp; grind!,50811932,7,train
https://t.co/VUvyYy5cpO,50811932,7,train
https://t.co/K6NMkHzfT4,50811932,7,train
RIP to the Legend Bill Russell,50811932,7,train
❤️💙 https://t.co/JrZgxeuvXP,50811932,7,val
you know how to throw a great party @michaelrubin https://t.co/ibP2ZzWSmE,50811932,7,train
"great vibes at my wine release party last night, appreciate every one that came out last night 🤞🏾 we go live 8/26! https://t.co/F4bWwtLNUX",50811932,7,train
new beginnings https://t.co/puRexPfR2x,50811932,7,train
Time is Priceless ⏳ https://t.co/Z9jbGR15Q6,50811932,7,train
good work @TyreseMaxey,50811932,7,train
"First ever cash app day is here. Make sure y’all follow @cashapp and drop your $cashtag below for a chance to win $500! #CashAppDay

Ends 07/15 void where proh. No purc. nec. https://t.co/tvbphXzIcU https://t.co/KSc86BdQpc",50811932,7,train
https://t.co/XfxaWROfiq,50811932,7,train
"promise imma pop it while I got it I been through it, and I still got them bruises I’m livin it, I ain’t chose it 🌸 https://t.co/4YSOWTmYoa",50811932,7,train
@tytywashington3 way to stay the course! #teamhardenalum welcome to the NBA! https://t.co/VvwyAzSOSa,50811932,7,train
💧for the💧 Keep your hydration up w/ @DrinkBODYARMOR SportWater #NationalHydrationDay https://t.co/5p7bOhDuwg,50811932,7,val
"truly honored to officially unveil the partnership between @adidasHoops and @DrewLeague. King Drew continues  to be the center of the L.A. community and I’m excited for this next gen under the Three Stripes. 

See you this summer ya diggggggg! 🔥 #TeamAdidas https://t.co/WyxEH32Q6k",50811932,7,train
"thoughts and prayers to the families of those kids in Texas, heartbreaking.",50811932,7,train
"BY ANY MEANS NECESSARY, GO ATTACK YOUR DREAMS! @therabody https://t.co/6knNErCGUc",50811932,7,train
Mamba Forever 🐍 Proud that @DrinkBODYARMOR is partnering with @mambamambacitasports to support youth sports #MambaForeverdrink https://t.co/Dy5j90hXWi,50811932,7,val
😂✌🏾,50811932,7,train
👃🏾 🩸,50811932,7,train
"Good Team Win, 12 More! https://t.co/uNyGf2gzaC",50811932,7,train
big win for the gang! https://t.co/NjzCYSgVOg,50811932,7,train
LFG! https://t.co/aFZrzDdyZ3,50811932,7,train
Been workin on something for y’all with @Autograph. Big things coming tomorrow. https://t.co/5jwj7NYppg https://t.co/NZNOCrf9CO,50811932,7,train
🔥 🔥 🔥 https://t.co/qfEM66zw1A,50811932,7,train
"Make time to get in #OneMore! Keep hustlin and 
@DrinkBODYARMOR https://t.co/fl4DbcDUZM",50811932,7,train
MVP! https://t.co/a63eMmCXyf,50811932,7,val
road trippin. https://t.co/WZkXllH5wg,50811932,7,train
working on the weekend like usual. https://t.co/i1ZXcEsqgg,50811932,7,train
https://t.co/cOhhCCdufV,50811932,7,train
the Guys! 🔥 https://t.co/J1MBW6CCG7,50811932,7,train
still steppin heavily too https://t.co/hrhsWy1bMS,50811932,7,train
we gone get this shit right ! https://t.co/OeAFk3ado6,50811932,7,train
🗣 BALLIN LIKE MAAAARCH MADNEEESSSSS!,50811932,7,train
Happy Birthday Big Guy! https://t.co/fAhANEGlcU,50811932,7,train
TMC🏁 https://t.co/EwOGEEZY5y,50811932,7,train
😪 https://t.co/h9V6UNGEMw,50811932,7,train
🤞🏾 https://t.co/2WYzLIrtHp,50811932,7,train
Courtesy of the Family @saks https://t.co/CgYEc3qa9h,50811932,7,train
way to hoop gang https://t.co/X2eEO75sB5,50811932,7,train
when your lil bro finally beat you in 21 😂 https://t.co/iF8MjcWUao,50811932,7,train
https://t.co/ICmu0yaPDf,50811932,7,train
can’t wait! 🖤 https://t.co/QMbJbx06b1,50811932,7,train
wireless #recoveryair jet boots for the win @therabody https://t.co/H7dupOUhti,50811932,7,train
Hussle wit me forever! https://t.co/rbFWZlYWvz,50811932,7,train
Happy Sunday! https://t.co/ApVwKOjYyr,50811932,7,train
NOT THE 2! #UNO,50811932,7,train
https://t.co/0BKAk6ShKt,50811932,7,val
proud of ma dawg @DeMar_DeRozan,50811932,7,train
started from the bottom don’t know how I’m up here… https://t.co/DvnaMKtM3M,50811932,7,train
https://t.co/Bw9EkxTcbC,50811932,7,train
only thing missing was @NipseyHussle,50811932,7,val
Best halftime show ever!,50811932,7,train
新年快乐 Happy Chinese New Year to everyone celebrating #YearOfTheTiger 🐯🧧 https://t.co/e49F4tTbJ8,50811932,7,train
https://t.co/YYr8xUIkn8,50811932,7,val
Burrow to the bowl! 🗣 SHOOOOTER,50811932,7,train
🐐 https://t.co/Gw7Lc26Pmj,50811932,7,train
🖤 https://t.co/niZTfTWmTl,50811932,7,train
Congrats to @dereckl41 @Paris_Clark2022 @MJrice_1 @KylaOldacre Amari Bailey! They all made the 2022 @McDAAG roster! #ad https://t.co/K3txL2Ukjx,50811932,7,train
It’s my honor to announce @OnlyJWalsh @tyesouthside @ju1ianphillips @NIVAR_2022 @dariq_whitehead have been selected to play in the 2022 @McDAAG keep chasing your dreams! #ad https://t.co/fT9IA3IaaY,50811932,7,train
Deebo one of them ones! sheesh,50811932,7,train
"Use promo code 13HARDEN to save 13% on your purchase. 

Hit this link to go support the cause: https://t.co/1mqwplVUQD",50811932,7,train
"In partnership with @artofsport &amp; @impact13foundation, we are donating a deodorant to someone in need for every AOS product purchased today on Amazon. The giveback starts at 10AM Pt and goes to 11 PM Pt tonight. 
#13HOURGIVEBACK https://t.co/j0UDlLVKMq",50811932,7,train
https://t.co/FWNXBKlRUW,50811932,7,train
"Put smiles on a few kids in Haiti last week, a feeling I can’t explain! 🇭🇹 

s/o every one who helped make it possible @artofsport @adidas @gopuff @fondationbarbancourt @impactthirteen @elliotgerald @oligarts https://t.co/q7ESCUiJld",50811932,7,train
Get the line on @Amazon. Use HARDEN13 for 13% off. 😤 https://t.co/1mqwplVUQD,50811932,7,train
"Introducing DEFY, my first signature fragrance for @ArtofSport. Kobe designed our 1st signature fragrance, Victory. I'm honored to keep the legacy going. This one's for everyone chasing a dream and defying the odds. This one's for you, Bean. https://t.co/B6hbwrKneh",50811932,7,train
it’s BRICK in New York! 🥶,50811932,7,train
It’s never gone be you against the world cuz imma back you up. 🅿️ https://t.co/7877Z9IX4J,50811932,7,train
🖤 https://t.co/ihm6qP7wEN,50811932,7,train
https://t.co/2vPlhwZLst,50811932,7,train
Non-stop!!!!! @DrinkBODYARMOR SportWater all day 💧 https://t.co/GIk8uDdx6r,50811932,7,train
good having you back king @KyrieIrving https://t.co/2AnzC249wY,50811932,7,train
We are up to something BIG!! The @artofsport team and I have partnered on something special coming later this January. You can sign up for early access &amp; a chance to win prizes here: https://t.co/HXMxibGde2 #Defy https://t.co/UnpCA0c17M,50811932,7,val
Happy New Year!,50811932,7,train
not gone lie I love @gopuff,50811932,7,train
https://t.co/zUrqXXOdfW,50811932,7,train
Artesia Legend! s/o everyone who made this possible. Forever grateful ❤️ https://t.co/tPF6FMSb03,50811932,7,train
gotta say it was a good day https://t.co/7dQ4kDlfnc,50811932,7,train
Merry Christmas to you &amp; yours from me &amp; mines 🎄,50811932,7,train
Back hooping on Christmas Day ! Only gift I need and some good food lol,50811932,7,train
Ends 01/14 void where proh. no purc. nec. https://t.co/mcrXM0yYnq,50811932,7,train
"Been stuck @ home so no holiday shopping. Luckily I can gift my friends + fam bitcoin AND stocks on Cash App this year &amp; YOU can too. Send anyone a lil stock or btc right from ur app instantly 🎅🏾🎁

I’m gifting $500K in BTC 2 celebrate NOW - drop ur $cashtag + #CashAppGifting https://t.co/Yf1XLdl1FG",50811932,7,train
opening my first @CrunchGym tomorrow in Houston come by if your in the area https://t.co/bt40uBXr1p,50811932,7,train
great team win! alright Paaaaaaaaaatty🦺 🚧,50811932,7,train
50 Boyz https://t.co/uCtpWLyPKP,50811932,7,train
Tomorrow me  @TRAEABN @djmrrogers giving back in Houston 🤘🏾 https://t.co/FL1bxBs6kJ,50811932,7,val
https://t.co/7p2lbY0XxP,50811932,7,train
steadily improving https://t.co/KcOL059Vqv,50811932,7,train
Love the Kids ! Had a blast at the rec center @NetsAcademy https://t.co/TucmP7v0gX,50811932,7,train
Happy 🦃 Day! https://t.co/43WklDYdgG,50811932,7,train
https://t.co/vryM45NDVW,50811932,7,train
🙏🏾 @WeAreIvyPark @Beyonce https://t.co/FjQvkQ9GBU,50811932,7,train
https://t.co/b1GXZOB7Kx,50811932,7,val
https://t.co/STrtgvWoio,50811932,7,train
https://t.co/6t6GSnrlR5,50811932,7,train
love you forever and beyond MOMMA! 🖤 Happy Birthday Queen https://t.co/WU2PZJI6WX,50811932,7,train
https://t.co/7hadVlQidq,50811932,7,train
"the pleasure was mine, thank you for having me! https://t.co/wgDST6mYMx",50811932,7,train
😂 https://t.co/sXyQc9yivS,50811932,7,train
https://t.co/wNivbKYLan,50811932,7,train
The BEST in the body care game @artofsport. This is how I'm staying fresh this season. #AOSPartner https://t.co/OriNvhF7Vd,50811932,7,train
https://t.co/UvHXg3E0eY,50811932,7,train
"don’t stress, don’t rush it.",50811932,7,train
Expensive Pain. https://t.co/MH1dbGw9oz,50811932,7,val
"Wake up. Grind. Recover. Repeat. By any means necessary, go attack your dream! @Therabody #TherabodyAthlete https://t.co/0R63ULAEGC",50811932,7,train
NEXT LEVEL HYDRATION! LETS GET IT! @DrinkBODYARMOR #TeamBODYARMOR https://t.co/s0mlISwsgD,50811932,7,train
"surprised, grateful. never shook lol https://t.co/lUY2mHWYSM",50811932,7,val
https://t.co/Alne4Ki4X5,50811932,7,train
Gopuff is launching in NYC use the code “HARDEN” for $25 off” @gopuff https://t.co/GvRkw3gDh9,50811932,7,val
Trevon Diggs different!,50811932,7,train
Congratulations @Candace_Parker and the @chicagosky. Way to hoop ladies!,50811932,7,train
Slime pulled up on me last night 🐍 Punk out now! congrats twin @youngthug https://t.co/2pqzDjL7DW,50811932,7,train
https://t.co/K5XqCRN0OV,50811932,7,train
felt good being back out there with the guys let’s go Brooklyn,50811932,7,train
best smoothies in the world! https://t.co/KG6p2nmzuP,50811932,7,train
Year 13 you already know what I’m on! https://t.co/AcjHTpEmTt,50811932,7,train
https://t.co/PoWiUvpp8a,50811932,7,train
🤞🏾 https://t.co/Z05VTHpVZv,50811932,7,train
NYFW https://t.co/CWBtmZPOel,50811932,7,train
on set @adidasHoops https://t.co/3Z7SSf84xE,50811932,7,train
I lost 😞 https://t.co/STvEAEhGv7,50811932,7,train
The concert was one for the books appreciate the support every year! JH-Town https://t.co/LqIOYqIDjY,50811932,7,train
@PoohJeter @DrewLeague @BBROWNLAU No 🧢!,50811932,7,train
it’s no way possible @trvisXX is beating my team in softball today! 😤,50811932,7,train
Womens Empowerment Brunch definitely was one of the highlights of my JH-Town weekend https://t.co/8WWJ9RB6Br,50811932,7,val
Last night we honored Black Excellence at my restaurant to kick off my JH-Town weekend proud to apart of the Black Owned Businesses thriving in Houston 🖤 https://t.co/mO1wTx9BPu,50811932,7,train
"I’m excited, we’re almost sold out! Grab your tickets https://t.co/Vr9hwkfWkI https://t.co/S9dWWHzfLw",50811932,7,train
"you are not the one cause you got money, real shit! https://t.co/w9wtiRzmWj",50811932,7,train
"“Yooooo we’re back... charity concert for JH Town Weekend... tickets go onsale Friday for $13, but the people that rock with me can get early access tomorrow by entering the password ‘thirteen’... see you soon” https://t.co/TA9kKvgu6R",50811932,7,train
Taking over @Spotify's Taste playlist this month. Sophisticated palettes only https://t.co/yH6EsR9OYK https://t.co/mEhl3GW5qt,50811932,7,train
https://t.co/NxKxaOZ9yj,50811932,7,train
https://t.co/ukQtRdB4Ca,50811932,7,val
https://t.co/cozirjtqV3,50811932,7,train
Made Men. https://t.co/QSAMWVUgiw,50811932,7,val
https://t.co/CgCqbIHD0x,50811932,7,train
https://t.co/wsDYcn3T9x,50811932,7,train
I’m joining @saks as a board member and investor. Honored to be a part of a company that is creating the future of luxury retail. An exciting opportunity to combine my passions: fashion &amp; teaming up with a brand with the potential to lead while making an impact on the community,50811932,7,train
🧢,50811932,7,train
thanks bro 🙏🏾 https://t.co/NM2XBBUWEP,50811932,7,train
https://t.co/O9U8XhXt38,50811932,7,train
"my favorite pair, from me to you kid... go be great! https://t.co/LEACQfi7PG",50811932,7,val
Poetry in Motion https://t.co/X6v9TDpYo0,50811932,7,train
😦 ⏳,50811932,7,train
@trvisXX pulled up! FLAAAAME https://t.co/JmcNURaVDs,50811932,7,train
the big 15! https://t.co/WsiLgaMX5o,50811932,7,train
🗣 HELLOOOOOOOO BLAAAAAAAKE! https://t.co/suw5ieDB38,50811932,7,train
TMC! https://t.co/Xiq43i8G7x,50811932,7,val
Sheeeeesh! @Simone_Biles 🐐 https://t.co/izMhkn8vgQ,50811932,7,train
You different Shooter 🔥 https://t.co/S3CV6pJFvl,50811932,7,val
https://t.co/xgpqFivUC7,50811932,7,train
https://t.co/i1tABUdwPQ,50811932,7,train
https://t.co/sLaGNW9ofG,50811932,7,train
https://t.co/XgbCPHEagK,50811932,7,train
🙌🏾 https://t.co/01ftJrKCLj,50811932,7,train
Caption this 🤣 https://t.co/cVq3BekUj1,50811932,7,train
😦 ⏳ https://t.co/2KAS68NA5g,50811932,7,train
https://t.co/ocX6UxJj4u,50811932,7,train
gotta go crazy on my vol. 6 marketing love the presentation from these new /// products 🔥,50811932,7,train
@BigDaddySamurai 🔥 🔥 🔥 🔥 🔥,50811932,7,train
so many boxes 🤯 s/o my partners 💪🏾 https://t.co/sdJ8XWjDFG,50811932,7,train
"cherish the game, love &amp; basketball fr. https://t.co/rQJ9B9Uzrj",50811932,7,train
https://t.co/b0XpXlVB6R,50811932,7,train
"not just yesterday but everyday, forever grateful for mine. hope all the moms enjoyed their day... 13 ❤️",50811932,7,train
@Unknown00505656 you got the formula 💪🏾,50811932,7,train
"we all got the same 24 hours, how you using yours today?",50811932,7,train
“ you could have it all it’s all about yo reason “,50811932,7,train
https://t.co/TX6QKj0vmt,50811932,7,train
https://t.co/Lc0L2akoL7,50811932,7,val
Happy Birthday Mambacita!,50811932,7,train
🌵 Day! @trvisXX https://t.co/GzPgXNcEJW,50811932,7,train
Lefty DIFFERENT 😤 @KevinPorterJr https://t.co/5fup2et5jQ,50811932,7,train
Missing the Court still staying Hydrated by @DrinkBODYARMOR #OneMore https://t.co/hZuuLibJR3,50811932,7,train
https://t.co/4o2zyDZdT9,50811932,7,train
Woke up to the smell of my @pura scent it’s gonna be a great day! https://t.co/djtU6rWfav,50811932,7,train
