Unnamed: 0,Tweets,AuthorID
4910,chills watching shit gotta love,116485600
6114,send screen shots players 2k23 ps5,244800486
5439,realized unclaimed bitclout account minted without consent 529 market cap 300m gonna check cto seems illegal non illegal social token platform future welcome,368148234
2844,dont laugh hard though got jokes,448562247
1091,u win u lose brother live fight another day,35936474
5289,14/15 great finish las vegas nevada,368148234
228,he's truly misunderstood love seeing growth well throughout years always believed knew much deeper phenomenal basketball player,23083404
513,thought great performance anthony yarde fought well trending upward .. wasnt winning tho got caught happens,267425142
3604,good work,50811932
845,targeting bra . . . gotta sign cam,267425142
1735,thank bambam welcome,42562446
5187,less year ago spectrum center,368148234
4907,product bozos never hooped running hoops pages,116485600
4705,start prosecuting people matter time someone hit athlete gets sued,116485600
1686,family things making look best ever journey continues month locked ready good luck squad tourney,42562446
1069,aight,35936474
3514,uno,50811932
6580,said loud said dont tweet,289760136
3238,good time shooting new squad recently stay tuned soon,2279776304
2444,verdad jaja vaya partidazo sera,460116210
3108,looks like finally game let's keep going,2279776304
905,dame l l juice feat jane handcock via,267425142
2745,cant wait get back garden miss hell fans fans see yall monday missed yall,448562247
5343,appreciate,368148234
1500,yessir get one congrats hahaha said retiring trophy hand feel,42562446
2574,sign,448562247
4678,failing parent tough fail something doesnt grade handbook even define passing failing actually means better people stop expecting folks see tv kid parents shouldve done,116485600
2626,bad bro lol .. pair game kicks next game comes,448562247
1122,realizing people think ima liar doesnt sit well lol get,35936474
2876,easily even close,448562247
5462,healthy sure title fear cant aid chase year high low relative,368148234
6721,really gone tweet sitting right,289760136
536,drives like lose,267425142
6790,valid drinking lots water,289760136
2750,said since think got im putting right make sure hear,448562247
4342,hate couch right,416814339
4369,colin coward ... coach deserves lot credit,416814339
3532,messi,50811932
1845,excited play small role quest pay equity lets get got one,42562446
6595,lmao yall allowing,289760136
1611,thanks coming zaynah,42562446
4691,tough one,116485600
3193,great highlights go better great snacks,2279776304
4620,appreciate brother,116485600
879,dame l l duncan official video via,267425142
778,knew tank hand hurt midway fight showed layers game still comfortable cruz beast tho,267425142
3362,heard shakira jlo performing weekend ... dont work sunday,2279776304
4087,anyways gotta drug test wilder lmao,416814339
974,montana love beast,267425142
1226,bucket bean stance open gave hook shot going middle miss boy lol,35936474
4944,kd,116485600
190,college eligibility went play another sport besides basketball rule work,23083404
2940,beard finally connected,448562247
3468,man feels good back,2279776304
2984,senior night guys,448562247
1981,want keep learning dr fauci youtube page check full conversation,42562446
2746,need hov drop,448562247
2798,og,448562247
2050,game,460116210
3275,excited uno deck house rules check try mobile game,2279776304
1672,look like crypto expert thankfully got stop playin ...,42562446
2768,im crying,448562247
1076,story behind latest kd15,35936474
368,shaq dream admiral,23083404
1503,aye brother man dopewhat schoooooooooooooooooool,42562446
3451,congratulations im freaking proud nba champ life way represent family countries,2279776304
4770,done yet would insane miss one didnt even finish episode cut cut big mvp rap,116485600
208,coach tomlin hilarious,23083404
6415,working different projects right ... whos gonna tune,244800486
1039,deep dive,35936474
768,know didnt start game like bro,267425142
2130,wear cowboys jersey :),460116210
3951,place pick,50811932
2541,dinner come durham want use card duke card,448562247
3989,gaaaaaaaaaawwwddd kick,50811932
5671,sunday film day,811761399647059968
3868,another day another opportunity,50811932
28,got something horizon yall,23083404
1937,message,42562446
1170,16th training camp today im old shit nba years wishing fun healthy season whole nba today thanks supporters much appreciated lets get,35936474
5469,bro aint even tik tok got ppl sending,368148234
4619,new media,116485600
6859,facts,289760136
4053,mbappe va finir le meilleur joueur de lhistoire du football,416814339
3232,play free,2279776304
1298,nba marvel movie,35936474
1538,11 days midterm elections ... future ballot please join making sure critical voice go unheard make plans vote,42562446
2583,excited watch play season,448562247
4850,im college student 4 years,116485600
5618,ya g dub,811761399647059968
2041,cheking ok guy,460116210
6277,another great w tonight,244800486
3521,mlk day la,50811932
3379,new colorways come,2279776304
5366,posted photo,368148234
5185,need see atleast 2:1 ast ratio acknowledge tweets,368148234
2641,clinic,448562247
3638,cant wait,50811932
2903,one tough killas,448562247
6676,lets get,289760136
2360,bored,460116210
5388,ada vs hbar yall got,368148234
3873,happy sunday everybody ...,50811932
4461,theres place like home ... happy back started hope see everyone tomorrow night,416814339
6308,face yesterday news alert came,244800486
958,shop full tf series,267425142
722,yea och,267425142
92,thought,23083404
2982,facts looking video day,448562247
6261,may prevail week may receive energy live purpose shine brighter ever,244800486
3703,surprised grateful never shook lol,50811932
6535,brothaaa 5lifeee,289760136
861,way wit lol,267425142
5494,wont show highlights hip mobility could better phenom sports performance,368148234
2509,ant man really problem real hoop game,448562247
2542,hometown love,448562247
3839,today 2pm meet 525 w 30th street new york ny 10001,50811932
4205,need fifa 21 especially part managers offers,416814339
2707,dream dinner party fire would head find,448562247
4577,beginning,116485600
4488,muller's serve exquisite .. there's almost chance nadal breaks,416814339
4925,hawks unbothered thats great thing playoffs actually thing,116485600
2832,john q,448562247
1518,appreciate help getting hardware back,42562446
6825,gone head shoot dm haha,289760136
2430,campeones,460116210
2943,new york ... msg legendary,448562247
2720,always gotta rep music lou practice check see sets apart,448562247
50,yessir watson another one boy getting rhythm back,23083404
4773,didnt know feel wow unreal,116485600
1833,feel pretty good new campaign show set see see subway gotta get one people championships new menu items,42562446
6655,yesssir,289760136
2150,leyenda,460116210
1390,add em,35936474
12,happy dog go get another one champ,23083404
5371,3pt barrage,368148234
2357,1 go,460116210
6858,littyyyy,289760136
112,long live man sky high young king takeoff,23083404
512,heard officer lol,267425142
4406,last day rt one last time appreciate support trust joel embiid,416814339
1323,sources say somebody lyin stay tuned,35936474
5598,see ya,811761399647059968
2247,hala madrid,460116210
2725,lol aint go u city relate,448562247
1708,already know who's got best commercial,42562446
590,shaedon sharpe special,267425142
265,man i'm literally watching bronny bryce court together first time game situation insane i'm emotional af wow,23083404
3236,win win,2279776304
1033,iu 20 theyre playing solid right,35936474
903,dame l l duncan official video via,267425142
339,takes village help raise kid make true difference love kids families,23083404
6038,merry christmas beautiful people twitter,244800486
1094,showing teeth candid photos happiness good win nets,35936474
6354,"missed last week teamed award 5,000 scholarship help students pursue college dreams link apply bio",244800486
4993,damn didnt know 25 however im removing trae sure move actually tough one,116485600
3328,time usa team playing tonight channel,2279776304
6806,even kold,289760136
2767,bacon tatum,448562247
6662,someone need take yo twitter away,289760136
2706,flawless gotta meet hov one day,448562247
1040,u gonna convince wack man yall stop trying accept,35936474
3370,one best presents ive ever received,2279776304
243,absolutely nothing like,23083404
4902,dummy,116485600
3367,lets keep rolling,2279776304
6975,big time legendary,289760136
1748,family things happy thanksgiving,42562446
792,wouldnt surprised im also opposed decision could see saw way,267425142
1353,say juan,35936474
6855,yesssir favoooo,289760136
2951,fear ... getting opportunity making,448562247
2865,keep couple dimes like cup holder,448562247
31,purdy got game,23083404
